"ABMI.Site","Common.Name","medDetects","lon","lat"
"1237","Wilson's Warbler",NA,-115.715553,52.839851
"1237","Yellow Warbler",NA,-115.715553,52.839851
"1238","Le Conte's Sparrow",NA,-115.467941,52.814526
"1238","Pine Siskin",0.33,-115.467941,52.814526
"1238","Sharp-tailed Grouse",NA,-115.467941,52.814526
"1238","Wilson's Warbler",NA,-115.467941,52.814526
"1238","Yellow Warbler",NA,-115.467941,52.814526
"1239","Le Conte's Sparrow",NA,-115.120705,52.811741
"1239","Pine Siskin",0.33,-115.120705,52.811741
"1239","Sharp-tailed Grouse",NA,-115.120705,52.811741
"1239","Wilson's Warbler",0.11,-115.120705,52.811741
"1239","Yellow Warbler",NA,-115.120705,52.811741
"124","Le Conte's Sparrow",NA,-110.409058,58.892406
"124","Pine Siskin",NA,-110.409058,58.892406
"124","Sharp-tailed Grouse",NA,-110.409058,58.892406
"124","Wilson's Warbler",NA,-110.409058,58.892406
"124","Yellow Warbler",NA,-110.409058,58.892406
"1240","Le Conte's Sparrow",NA,-114.800041,52.739979
"1240","Pine Siskin",NA,-114.800041,52.739979
"1240","Sharp-tailed Grouse",NA,-114.800041,52.739979
"1240","Wilson's Warbler",NA,-114.800041,52.739979
"1240","Yellow Warbler",NA,-114.800041,52.739979
"1241","Le Conte's Sparrow",NA,-114.527908,52.77021
"1241","Pine Siskin",NA,-114.527908,52.77021
"1241","Sharp-tailed Grouse",NA,-114.527908,52.77021
"1241","Wilson's Warbler",NA,-114.527908,52.77021
"1241","Yellow Warbler",NA,-114.527908,52.77021
"1242","Le Conte's Sparrow",NA,-114.230164,52.702114
"1242","Pine Siskin",NA,-114.230164,52.702114
"1242","Sharp-tailed Grouse",NA,-114.230164,52.702114
"1242","Wilson's Warbler",NA,-114.230164,52.702114
"1242","Yellow Warbler",NA,-114.230164,52.702114
"1243","Le Conte's Sparrow",NA,-113.962074,52.683582
"1243","Pine Siskin",NA,-113.962074,52.683582
"1243","Sharp-tailed Grouse",NA,-113.962074,52.683582
"1243","Wilson's Warbler",NA,-113.962074,52.683582
"1243","Yellow Warbler",NA,-113.962074,52.683582
"1244","Le Conte's Sparrow",NA,-113.661339,52.613144
"1244","Pine Siskin",NA,-113.661339,52.613144
"1244","Sharp-tailed Grouse",NA,-113.661339,52.613144
"1244","Wilson's Warbler",NA,-113.661339,52.613144
"1244","Yellow Warbler",NA,-113.661339,52.613144
"1245","Le Conte's Sparrow",NA,-113.407433,52.636539
"1245","Pine Siskin",NA,-113.407433,52.636539
"1245","Sharp-tailed Grouse",NA,-113.407433,52.636539
"1245","Wilson's Warbler",NA,-113.407433,52.636539
"1245","Yellow Warbler",NA,-113.407433,52.636539
"1246","Le Conte's Sparrow",NA,-113.085838,52.577667
"1246","Pine Siskin",NA,-113.085838,52.577667
"1246","Sharp-tailed Grouse",NA,-113.085838,52.577667
"1246","Wilson's Warbler",NA,-113.085838,52.577667
"1246","Yellow Warbler",1,-113.085838,52.577667
"1247","Le Conte's Sparrow",NA,-112.811302,52.514893
"1247","Pine Siskin",NA,-112.811302,52.514893
"1247","Sharp-tailed Grouse",NA,-112.811302,52.514893
"1247","Wilson's Warbler",NA,-112.811302,52.514893
"1247","Yellow Warbler",0.67,-112.811302,52.514893
"1248","Le Conte's Sparrow",0.33,-112.548889,52.534279
"1248","Pine Siskin",NA,-112.548889,52.534279
"1248","Sharp-tailed Grouse",NA,-112.548889,52.534279
"1248","Wilson's Warbler",NA,-112.548889,52.534279
"1248","Yellow Warbler",0.11,-112.548889,52.534279
"125","Le Conte's Sparrow",NA,-110.195,58.865517
"125","Pine Siskin",NA,-110.195,58.865517
"125","Sharp-tailed Grouse",NA,-110.195,58.865517
"125","Wilson's Warbler",NA,-110.195,58.865517
"125","Yellow Warbler",NA,-110.195,58.865517
"1252","Le Conte's Sparrow",NA,-111.317314,52.371078
"1252","Pine Siskin",NA,-111.317314,52.371078
"1252","Sharp-tailed Grouse",NA,-111.317314,52.371078
"1252","Wilson's Warbler",NA,-111.317314,52.371078
"1252","Yellow Warbler",0.72,-111.317314,52.371078
"1253","Le Conte's Sparrow",0.22,-111.060013,52.351074
"1253","Pine Siskin",NA,-111.060013,52.351074
"1253","Sharp-tailed Grouse",NA,-111.060013,52.351074
"1253","Wilson's Warbler",NA,-111.060013,52.351074
"1253","Yellow Warbler",1.665,-111.060013,52.351074
"1254","Le Conte's Sparrow",0.22,-110.770378,52.314011
"1254","Pine Siskin",NA,-110.770378,52.314011
"1254","Sharp-tailed Grouse",NA,-110.770378,52.314011
"1254","Wilson's Warbler",NA,-110.770378,52.314011
"1254","Yellow Warbler",0.725,-110.770378,52.314011
"1255","Le Conte's Sparrow",NA,-110.482674,52.231152
"1255","Pine Siskin",0.11,-110.482674,52.231152
"1255","Sharp-tailed Grouse",NA,-110.482674,52.231152
"1255","Wilson's Warbler",NA,-110.482674,52.231152
"1255","Yellow Warbler",1.11,-110.482674,52.231152
"1256","Le Conte's Sparrow",NA,-110.166168,52.224518
"1256","Pine Siskin",NA,-110.166168,52.224518
"1256","Sharp-tailed Grouse",NA,-110.166168,52.224518
"1256","Wilson's Warbler",NA,-110.166168,52.224518
"1256","Yellow Warbler",NA,-110.166168,52.224518
"1260","Le Conte's Sparrow",NA,-117.458916,52.82333
"1260","Pine Siskin",NA,-117.458916,52.82333
"1260","Sharp-tailed Grouse",NA,-117.458916,52.82333
"1260","Wilson's Warbler",NA,-117.458916,52.82333
"1260","Yellow Warbler",NA,-117.458916,52.82333
"1261","Le Conte's Sparrow",NA,-117.170143,52.760242
"1261","Pine Siskin",0.11,-117.170143,52.760242
"1261","Sharp-tailed Grouse",NA,-117.170143,52.760242
"1261","Wilson's Warbler",NA,-117.170143,52.760242
"1261","Yellow Warbler",NA,-117.170143,52.760242
"1262","Le Conte's Sparrow",NA,-116.950195,52.799728
"1262","Pine Siskin",0.33,-116.950195,52.799728
"1262","Sharp-tailed Grouse",NA,-116.950195,52.799728
"1262","Wilson's Warbler",NA,-116.950195,52.799728
"1262","Yellow Warbler",NA,-116.950195,52.799728
"1263","Le Conte's Sparrow",NA,-116.629959,52.76136
"1263","Pine Siskin",NA,-116.629959,52.76136
"1263","Sharp-tailed Grouse",NA,-116.629959,52.76136
"1263","Wilson's Warbler",NA,-116.629959,52.76136
"1263","Yellow Warbler",NA,-116.629959,52.76136
"1264","Le Conte's Sparrow",NA,-116.383934,52.716618
"1264","Pine Siskin",NA,-116.383934,52.716618
"1264","Sharp-tailed Grouse",NA,-116.383934,52.716618
"1264","Wilson's Warbler",NA,-116.383934,52.716618
"1264","Yellow Warbler",NA,-116.383934,52.716618
"1265","Le Conte's Sparrow",NA,-116.084496,52.709812
"1265","Pine Siskin",NA,-116.084496,52.709812
"1265","Sharp-tailed Grouse",NA,-116.084496,52.709812
"1265","Wilson's Warbler",NA,-116.084496,52.709812
"1265","Yellow Warbler",NA,-116.084496,52.709812
"1266","Le Conte's Sparrow",NA,-115.76667,52.654339
"1266","Pine Siskin",NA,-115.76667,52.654339
"1266","Sharp-tailed Grouse",NA,-115.76667,52.654339
"1266","Wilson's Warbler",NA,-115.76667,52.654339
"1266","Yellow Warbler",NA,-115.76667,52.654339
"1267","Le Conte's Sparrow",NA,-115.453545,52.649448
"1267","Pine Siskin",NA,-115.453545,52.649448
"1267","Sharp-tailed Grouse",NA,-115.453545,52.649448
"1267","Wilson's Warbler",NA,-115.453545,52.649448
"1267","Yellow Warbler",NA,-115.453545,52.649448
"1268","Le Conte's Sparrow",NA,-115.126465,52.610466
"1268","Pine Siskin",NA,-115.126465,52.610466
"1268","Sharp-tailed Grouse",NA,-115.126465,52.610466
"1268","Wilson's Warbler",NA,-115.126465,52.610466
"1268","Yellow Warbler",NA,-115.126465,52.610466
"1269","Le Conte's Sparrow",NA,-114.898758,52.590515
"1269","Pine Siskin",NA,-114.898758,52.590515
"1269","Sharp-tailed Grouse",NA,-114.898758,52.590515
"1269","Wilson's Warbler",NA,-114.898758,52.590515
"1269","Yellow Warbler",0.56,-114.898758,52.590515
"1270","Le Conte's Sparrow",0.56,-114.58812,52.53035
"1270","Pine Siskin",NA,-114.58812,52.53035
"1270","Sharp-tailed Grouse",NA,-114.58812,52.53035
"1270","Wilson's Warbler",NA,-114.58812,52.53035
"1270","Yellow Warbler",1.22,-114.58812,52.53035
"1271","Le Conte's Sparrow",0.67,-114.312134,52.521202
"1271","Pine Siskin",NA,-114.312134,52.521202
"1271","Sharp-tailed Grouse",NA,-114.312134,52.521202
"1271","Wilson's Warbler",NA,-114.312134,52.521202
"1271","Yellow Warbler",0.22,-114.312134,52.521202
"1272","Le Conte's Sparrow",NA,-114.016762,52.487816
"1272","Pine Siskin",NA,-114.016762,52.487816
"1272","Sharp-tailed Grouse",NA,-114.016762,52.487816
"1272","Wilson's Warbler",NA,-114.016762,52.487816
"1272","Yellow Warbler",NA,-114.016762,52.487816
"1273","Le Conte's Sparrow",NA,-113.73101,52.470139
"1273","Pine Siskin",NA,-113.73101,52.470139
"1273","Sharp-tailed Grouse",NA,-113.73101,52.470139
"1273","Wilson's Warbler",NA,-113.73101,52.470139
"1273","Yellow Warbler",NA,-113.73101,52.470139
"1274","Le Conte's Sparrow",NA,-113.387009,52.416409
"1274","Pine Siskin",NA,-113.387009,52.416409
"1274","Sharp-tailed Grouse",NA,-113.387009,52.416409
"1274","Wilson's Warbler",NA,-113.387009,52.416409
"1274","Yellow Warbler",NA,-113.387009,52.416409
"1275","Le Conte's Sparrow",NA,-113.107147,52.425117
"1275","Pine Siskin",NA,-113.107147,52.425117
"1275","Sharp-tailed Grouse",NA,-113.107147,52.425117
"1275","Wilson's Warbler",NA,-113.107147,52.425117
"1275","Yellow Warbler",0.56,-113.107147,52.425117
"1276","Le Conte's Sparrow",NA,-112.824402,52.387444
"1276","Pine Siskin",NA,-112.824402,52.387444
"1276","Sharp-tailed Grouse",NA,-112.824402,52.387444
"1276","Wilson's Warbler",NA,-112.824402,52.387444
"1276","Yellow Warbler",NA,-112.824402,52.387444
"1277","Le Conte's Sparrow",NA,-112.548943,52.347122
"1277","Pine Siskin",0.11,-112.548943,52.347122
"1277","Sharp-tailed Grouse",NA,-112.548943,52.347122
"1277","Wilson's Warbler",NA,-112.548943,52.347122
"1277","Yellow Warbler",0.555,-112.548943,52.347122
"1278","Le Conte's Sparrow",NA,-112.278847,52.287441
"1278","Pine Siskin",NA,-112.278847,52.287441
"1278","Sharp-tailed Grouse",NA,-112.278847,52.287441
"1278","Wilson's Warbler",NA,-112.278847,52.287441
"1278","Yellow Warbler",0.67,-112.278847,52.287441
"1279","Le Conte's Sparrow",0.22,-112.000008,52.260727
"1279","Pine Siskin",NA,-112.000008,52.260727
"1279","Sharp-tailed Grouse",NA,-112.000008,52.260727
"1279","Wilson's Warbler",NA,-112.000008,52.260727
"1279","Yellow Warbler",0.56,-112.000008,52.260727
"128","Le Conte's Sparrow",NA,-119.101288,59.447678
"128","Pine Siskin",NA,-119.101288,59.447678
"128","Sharp-tailed Grouse",NA,-119.101288,59.447678
"128","Wilson's Warbler",0.22,-119.101288,59.447678
"128","Yellow Warbler",NA,-119.101288,59.447678
"1280","Le Conte's Sparrow",NA,-111.68856,52.205681
"1280","Pine Siskin",NA,-111.68856,52.205681
"1280","Sharp-tailed Grouse",NA,-111.68856,52.205681
"1280","Wilson's Warbler",NA,-111.68856,52.205681
"1280","Yellow Warbler",0.56,-111.68856,52.205681
"1281","Le Conte's Sparrow",0.11,-111.400436,52.219337
"1281","Pine Siskin",NA,-111.400436,52.219337
"1281","Sharp-tailed Grouse",NA,-111.400436,52.219337
"1281","Wilson's Warbler",NA,-111.400436,52.219337
"1281","Yellow Warbler",NA,-111.400436,52.219337
"1282","Le Conte's Sparrow",NA,-111.17392,52.166245
"1282","Pine Siskin",0.11,-111.17392,52.166245
"1282","Sharp-tailed Grouse",NA,-111.17392,52.166245
"1282","Wilson's Warbler",NA,-111.17392,52.166245
"1282","Yellow Warbler",2.78,-111.17392,52.166245
"1283","Le Conte's Sparrow",NA,-110.796417,52.137676
"1283","Pine Siskin",NA,-110.796417,52.137676
"1283","Sharp-tailed Grouse",0.56,-110.796417,52.137676
"1283","Wilson's Warbler",NA,-110.796417,52.137676
"1283","Yellow Warbler",0.44,-110.796417,52.137676
"1284","Le Conte's Sparrow",0.11,-110.520279,52.071507
"1284","Pine Siskin",NA,-110.520279,52.071507
"1284","Sharp-tailed Grouse",NA,-110.520279,52.071507
"1284","Wilson's Warbler",NA,-110.520279,52.071507
"1284","Yellow Warbler",NA,-110.520279,52.071507
"1285","Le Conte's Sparrow",NA,-110.288818,52.066765
"1285","Pine Siskin",NA,-110.288818,52.066765
"1285","Sharp-tailed Grouse",0.56,-110.288818,52.066765
"1285","Wilson's Warbler",NA,-110.288818,52.066765
"1285","Yellow Warbler",2.11,-110.288818,52.066765
"129","Le Conte's Sparrow",0.56,-118.767242,59.431057
"129","Pine Siskin",NA,-118.767242,59.431057
"129","Sharp-tailed Grouse",NA,-118.767242,59.431057
"129","Wilson's Warbler",NA,-118.767242,59.431057
"129","Yellow Warbler",NA,-118.767242,59.431057
"1291","Le Conte's Sparrow",NA,-116.653679,52.590427
"1291","Pine Siskin",NA,-116.653679,52.590427
"1291","Sharp-tailed Grouse",NA,-116.653679,52.590427
"1291","Wilson's Warbler",NA,-116.653679,52.590427
"1291","Yellow Warbler",NA,-116.653679,52.590427
"1292","Le Conte's Sparrow",NA,-116.379936,52.525879
"1292","Pine Siskin",NA,-116.379936,52.525879
"1292","Sharp-tailed Grouse",NA,-116.379936,52.525879
"1292","Wilson's Warbler",NA,-116.379936,52.525879
"1292","Yellow Warbler",NA,-116.379936,52.525879
"1293","Le Conte's Sparrow",NA,-116.083382,52.514469
"1293","Pine Siskin",NA,-116.083382,52.514469
"1293","Sharp-tailed Grouse",NA,-116.083382,52.514469
"1293","Wilson's Warbler",NA,-116.083382,52.514469
"1293","Yellow Warbler",NA,-116.083382,52.514469
"1294","Le Conte's Sparrow",NA,-115.792404,52.488331
"1294","Pine Siskin",NA,-115.792404,52.488331
"1294","Sharp-tailed Grouse",NA,-115.792404,52.488331
"1294","Wilson's Warbler",NA,-115.792404,52.488331
"1294","Yellow Warbler",NA,-115.792404,52.488331
"1295","Le Conte's Sparrow",NA,-115.495445,52.437145
"1295","Pine Siskin",NA,-115.495445,52.437145
"1295","Sharp-tailed Grouse",NA,-115.495445,52.437145
"1295","Wilson's Warbler",NA,-115.495445,52.437145
"1295","Yellow Warbler",NA,-115.495445,52.437145
"1296","Le Conte's Sparrow",NA,-115.25058,52.421879
"1296","Pine Siskin",NA,-115.25058,52.421879
"1296","Sharp-tailed Grouse",NA,-115.25058,52.421879
"1296","Wilson's Warbler",NA,-115.25058,52.421879
"1296","Yellow Warbler",NA,-115.25058,52.421879
"1297","Le Conte's Sparrow",1,-114.901306,52.396336
"1297","Pine Siskin",0.11,-114.901306,52.396336
"1297","Sharp-tailed Grouse",NA,-114.901306,52.396336
"1297","Wilson's Warbler",NA,-114.901306,52.396336
"1297","Yellow Warbler",0.33,-114.901306,52.396336
"1298","Le Conte's Sparrow",NA,-114.640388,52.394562
"1298","Pine Siskin",NA,-114.640388,52.394562
"1298","Sharp-tailed Grouse",NA,-114.640388,52.394562
"1298","Wilson's Warbler",NA,-114.640388,52.394562
"1298","Yellow Warbler",0.11,-114.640388,52.394562
"1299","Le Conte's Sparrow",NA,-114.307846,52.350571
"1299","Pine Siskin",NA,-114.307846,52.350571
"1299","Sharp-tailed Grouse",NA,-114.307846,52.350571
"1299","Wilson's Warbler",NA,-114.307846,52.350571
"1299","Yellow Warbler",3,-114.307846,52.350571
"13","Le Conte's Sparrow",NA,-112.579437,59.869965
"13","Pine Siskin",NA,-112.579437,59.869965
"13","Sharp-tailed Grouse",NA,-112.579437,59.869965
"13","Wilson's Warbler",NA,-112.579437,59.869965
"13","Yellow Warbler",NA,-112.579437,59.869965
"130","Le Conte's Sparrow",NA,-118.382347,59.372177
"130","Pine Siskin",NA,-118.382347,59.372177
"130","Sharp-tailed Grouse",NA,-118.382347,59.372177
"130","Wilson's Warbler",0.11,-118.382347,59.372177
"130","Yellow Warbler",0.11,-118.382347,59.372177
"1300","Le Conte's Sparrow",NA,-114.023277,52.298748
"1300","Pine Siskin",NA,-114.023277,52.298748
"1300","Sharp-tailed Grouse",NA,-114.023277,52.298748
"1300","Wilson's Warbler",NA,-114.023277,52.298748
"1300","Yellow Warbler",NA,-114.023277,52.298748
"1301","Le Conte's Sparrow",NA,-113.704391,52.282505
"1301","Pine Siskin",NA,-113.704391,52.282505
"1301","Sharp-tailed Grouse",NA,-113.704391,52.282505
"1301","Wilson's Warbler",NA,-113.704391,52.282505
"1301","Yellow Warbler",NA,-113.704391,52.282505
"1302","Le Conte's Sparrow",NA,-113.452942,52.280006
"1302","Pine Siskin",NA,-113.452942,52.280006
"1302","Sharp-tailed Grouse",NA,-113.452942,52.280006
"1302","Wilson's Warbler",NA,-113.452942,52.280006
"1302","Yellow Warbler",NA,-113.452942,52.280006
"1303","Le Conte's Sparrow",NA,-113.1819,52.236301
"1303","Pine Siskin",NA,-113.1819,52.236301
"1303","Sharp-tailed Grouse",NA,-113.1819,52.236301
"1303","Wilson's Warbler",NA,-113.1819,52.236301
"1303","Yellow Warbler",0.22,-113.1819,52.236301
"1304","Le Conte's Sparrow",NA,-112.893677,52.170185
"1304","Pine Siskin",NA,-112.893677,52.170185
"1304","Sharp-tailed Grouse",NA,-112.893677,52.170185
"1304","Wilson's Warbler",NA,-112.893677,52.170185
"1304","Yellow Warbler",0.445,-112.893677,52.170185
"1305","Le Conte's Sparrow",0.22,-112.581192,52.124207
"1305","Pine Siskin",0.22,-112.581192,52.124207
"1305","Sharp-tailed Grouse",NA,-112.581192,52.124207
"1305","Wilson's Warbler",NA,-112.581192,52.124207
"1305","Yellow Warbler",1.61,-112.581192,52.124207
"1306","Le Conte's Sparrow",0.22,-112.350281,52.106796
"1306","Pine Siskin",NA,-112.350281,52.106796
"1306","Sharp-tailed Grouse",NA,-112.350281,52.106796
"1306","Wilson's Warbler",NA,-112.350281,52.106796
"1306","Yellow Warbler",0.78,-112.350281,52.106796
"1307","Le Conte's Sparrow",0.33,-112.009926,52.087727
"1307","Pine Siskin",NA,-112.009926,52.087727
"1307","Sharp-tailed Grouse",NA,-112.009926,52.087727
"1307","Wilson's Warbler",NA,-112.009926,52.087727
"1307","Yellow Warbler",NA,-112.009926,52.087727
"1308","Le Conte's Sparrow",NA,-111.69577,52.060646
"1308","Pine Siskin",NA,-111.69577,52.060646
"1308","Sharp-tailed Grouse",NA,-111.69577,52.060646
"1308","Wilson's Warbler",NA,-111.69577,52.060646
"1308","Yellow Warbler",NA,-111.69577,52.060646
"1309","Le Conte's Sparrow",0.44,-111.471664,52.011173
"1309","Pine Siskin",NA,-111.471664,52.011173
"1309","Sharp-tailed Grouse",NA,-111.471664,52.011173
"1309","Wilson's Warbler",NA,-111.471664,52.011173
"1309","Yellow Warbler",NA,-111.471664,52.011173
"1310","Le Conte's Sparrow",0.11,-111.194672,52.001896
"1310","Pine Siskin",NA,-111.194672,52.001896
"1310","Sharp-tailed Grouse",NA,-111.194672,52.001896
"1310","Wilson's Warbler",NA,-111.194672,52.001896
"1310","Yellow Warbler",0.11,-111.194672,52.001896
"1311","Le Conte's Sparrow",NA,-110.911171,51.938274
"1311","Pine Siskin",NA,-110.911171,51.938274
"1311","Sharp-tailed Grouse",0.11,-110.911171,51.938274
"1311","Wilson's Warbler",NA,-110.911171,51.938274
"1311","Yellow Warbler",NA,-110.911171,51.938274
"1312","Le Conte's Sparrow",NA,-110.562592,51.909885
"1312","Pine Siskin",NA,-110.562592,51.909885
"1312","Sharp-tailed Grouse",NA,-110.562592,51.909885
"1312","Wilson's Warbler",NA,-110.562592,51.909885
"1312","Yellow Warbler",NA,-110.562592,51.909885
"1313","Le Conte's Sparrow",NA,-110.307915,51.886597
"1313","Pine Siskin",NA,-110.307915,51.886597
"1313","Sharp-tailed Grouse",NA,-110.307915,51.886597
"1313","Wilson's Warbler",NA,-110.307915,51.886597
"1313","Yellow Warbler",0.22,-110.307915,51.886597
"1314","Le Conte's Sparrow",NA,-110.020561,51.812878
"1314","Pine Siskin",NA,-110.020561,51.812878
"1314","Sharp-tailed Grouse",NA,-110.020561,51.812878
"1314","Wilson's Warbler",NA,-110.020561,51.812878
"1314","Yellow Warbler",NA,-110.020561,51.812878
"1320","Le Conte's Sparrow",NA,-116.708443,52.386498
"1320","Pine Siskin",NA,-116.708443,52.386498
"1320","Sharp-tailed Grouse",NA,-116.708443,52.386498
"1320","Wilson's Warbler",NA,-116.708443,52.386498
"1320","Yellow Warbler",NA,-116.708443,52.386498
"1321","Le Conte's Sparrow",NA,-116.364555,52.361107
"1321","Pine Siskin",NA,-116.364555,52.361107
"1321","Sharp-tailed Grouse",NA,-116.364555,52.361107
"1321","Wilson's Warbler",NA,-116.364555,52.361107
"1321","Yellow Warbler",NA,-116.364555,52.361107
"1322","Le Conte's Sparrow",NA,-116.184082,52.360622
"1322","Pine Siskin",NA,-116.184082,52.360622
"1322","Sharp-tailed Grouse",NA,-116.184082,52.360622
"1322","Wilson's Warbler",NA,-116.184082,52.360622
"1322","Yellow Warbler",NA,-116.184082,52.360622
"1323","Le Conte's Sparrow",NA,-115.820496,52.33252
"1323","Pine Siskin",NA,-115.820496,52.33252
"1323","Sharp-tailed Grouse",NA,-115.820496,52.33252
"1323","Wilson's Warbler",NA,-115.820496,52.33252
"1323","Yellow Warbler",NA,-115.820496,52.33252
"1324","Le Conte's Sparrow",NA,-115.569641,52.280453
"1324","Pine Siskin",NA,-115.569641,52.280453
"1324","Sharp-tailed Grouse",NA,-115.569641,52.280453
"1324","Wilson's Warbler",NA,-115.569641,52.280453
"1324","Yellow Warbler",NA,-115.569641,52.280453
"1325","Le Conte's Sparrow",NA,-115.237366,52.277023
"1325","Pine Siskin",NA,-115.237366,52.277023
"1325","Sharp-tailed Grouse",NA,-115.237366,52.277023
"1325","Wilson's Warbler",NA,-115.237366,52.277023
"1325","Yellow Warbler",NA,-115.237366,52.277023
"1326","Le Conte's Sparrow",0.11,-114.977531,52.221863
"1326","Pine Siskin",NA,-114.977531,52.221863
"1326","Sharp-tailed Grouse",NA,-114.977531,52.221863
"1326","Wilson's Warbler",NA,-114.977531,52.221863
"1326","Yellow Warbler",0.22,-114.977531,52.221863
"1327","Le Conte's Sparrow",NA,-114.69603,52.227379
"1327","Pine Siskin",NA,-114.69603,52.227379
"1327","Sharp-tailed Grouse",NA,-114.69603,52.227379
"1327","Wilson's Warbler",NA,-114.69603,52.227379
"1327","Yellow Warbler",0.78,-114.69603,52.227379
"1328","Le Conte's Sparrow",0.11,-114.464409,52.160652
"1328","Pine Siskin",NA,-114.464409,52.160652
"1328","Sharp-tailed Grouse",NA,-114.464409,52.160652
"1328","Wilson's Warbler",NA,-114.464409,52.160652
"1328","Yellow Warbler",1.78,-114.464409,52.160652
"1329","Le Conte's Sparrow",NA,-114.148193,52.16412
"1329","Pine Siskin",NA,-114.148193,52.16412
"1329","Sharp-tailed Grouse",NA,-114.148193,52.16412
"1329","Wilson's Warbler",NA,-114.148193,52.16412
"1329","Yellow Warbler",NA,-114.148193,52.16412
"1330","Le Conte's Sparrow",NA,-113.817741,52.117481
"1330","Pine Siskin",NA,-113.817741,52.117481
"1330","Sharp-tailed Grouse",NA,-113.817741,52.117481
"1330","Wilson's Warbler",NA,-113.817741,52.117481
"1330","Yellow Warbler",NA,-113.817741,52.117481
"1331","Le Conte's Sparrow",NA,-113.565216,52.052853
"1331","Pine Siskin",NA,-113.565216,52.052853
"1331","Sharp-tailed Grouse",NA,-113.565216,52.052853
"1331","Wilson's Warbler",NA,-113.565216,52.052853
"1331","Yellow Warbler",NA,-113.565216,52.052853
"1332","Le Conte's Sparrow",0.165,-113.257729,52.081928
"1332","Pine Siskin",0.11,-113.257729,52.081928
"1332","Sharp-tailed Grouse",NA,-113.257729,52.081928
"1332","Wilson's Warbler",NA,-113.257729,52.081928
"1332","Yellow Warbler",2.445,-113.257729,52.081928
"1333","Le Conte's Sparrow",0.22,-112.946854,52.019337
"1333","Pine Siskin",NA,-112.946854,52.019337
"1333","Sharp-tailed Grouse",NA,-112.946854,52.019337
"1333","Wilson's Warbler",NA,-112.946854,52.019337
"1333","Yellow Warbler",1.22,-112.946854,52.019337
"1334","Le Conte's Sparrow",NA,-112.685448,51.991528
"1334","Pine Siskin",NA,-112.685448,51.991528
"1334","Sharp-tailed Grouse",NA,-112.685448,51.991528
"1334","Wilson's Warbler",NA,-112.685448,51.991528
"1334","Yellow Warbler",2.89,-112.685448,51.991528
"1335","Le Conte's Sparrow",0.22,-112.400352,51.949348
"1335","Pine Siskin",NA,-112.400352,51.949348
"1335","Sharp-tailed Grouse",NA,-112.400352,51.949348
"1335","Wilson's Warbler",NA,-112.400352,51.949348
"1335","Yellow Warbler",0.78,-112.400352,51.949348
"1336","Le Conte's Sparrow",0.22,-112.057968,51.934284
"1336","Pine Siskin",NA,-112.057968,51.934284
"1336","Sharp-tailed Grouse",NA,-112.057968,51.934284
"1336","Wilson's Warbler",NA,-112.057968,51.934284
"1336","Yellow Warbler",2.56,-112.057968,51.934284
"1337","Le Conte's Sparrow",0.44,-111.741264,51.880165
"1337","Pine Siskin",NA,-111.741264,51.880165
"1337","Sharp-tailed Grouse",NA,-111.741264,51.880165
"1337","Wilson's Warbler",NA,-111.741264,51.880165
"1337","Yellow Warbler",NA,-111.741264,51.880165
"1338","Le Conte's Sparrow",NA,-111.513512,51.829441
"1338","Pine Siskin",NA,-111.513512,51.829441
"1338","Sharp-tailed Grouse",NA,-111.513512,51.829441
"1338","Wilson's Warbler",NA,-111.513512,51.829441
"1338","Yellow Warbler",NA,-111.513512,51.829441
"1339","Le Conte's Sparrow",0.11,-111.278137,51.804237
"1339","Pine Siskin",NA,-111.278137,51.804237
"1339","Sharp-tailed Grouse",NA,-111.278137,51.804237
"1339","Wilson's Warbler",NA,-111.278137,51.804237
"1339","Yellow Warbler",NA,-111.278137,51.804237
"134","Le Conte's Sparrow",NA,-117.027519,59.327
"134","Pine Siskin",1.11,-117.027519,59.327
"134","Sharp-tailed Grouse",NA,-117.027519,59.327
"134","Wilson's Warbler",0.11,-117.027519,59.327
"134","Yellow Warbler",NA,-117.027519,59.327
"1340","Le Conte's Sparrow",0.89,-110.950378,51.778267
"1340","Pine Siskin",NA,-110.950378,51.778267
"1340","Sharp-tailed Grouse",NA,-110.950378,51.778267
"1340","Wilson's Warbler",NA,-110.950378,51.778267
"1340","Yellow Warbler",NA,-110.950378,51.778267
"1341","Le Conte's Sparrow",NA,-110.635551,51.700825
"1341","Pine Siskin",NA,-110.635551,51.700825
"1341","Sharp-tailed Grouse",NA,-110.635551,51.700825
"1341","Wilson's Warbler",NA,-110.635551,51.700825
"1341","Yellow Warbler",1.67,-110.635551,51.700825
"1342","Le Conte's Sparrow",NA,-110.42244,51.701118
"1342","Pine Siskin",NA,-110.42244,51.701118
"1342","Sharp-tailed Grouse",0.22,-110.42244,51.701118
"1342","Wilson's Warbler",NA,-110.42244,51.701118
"1342","Yellow Warbler",NA,-110.42244,51.701118
"1343","Le Conte's Sparrow",NA,-110.099785,51.646828
"1343","Pine Siskin",NA,-110.099785,51.646828
"1343","Sharp-tailed Grouse",0.56,-110.099785,51.646828
"1343","Wilson's Warbler",NA,-110.099785,51.646828
"1343","Yellow Warbler",NA,-110.099785,51.646828
"1346","Le Conte's Sparrow",NA,-117.028839,52.226986
"1346","Pine Siskin",NA,-117.028839,52.226986
"1346","Sharp-tailed Grouse",NA,-117.028839,52.226986
